Opening	Count	%
B1-Q-P-S1	1	0.07022472
B1-Q-M1-G1	1	0.07022472
B1-Q-L1-S1	1	0.07022472
B1-Q-B2-B2	1	0.07022472
B1-Q-A1-Q	1	0.07022472
B1-Q-A1-P	1	0.07022472
B1-P-Q-A1	1	0.07022472
B1-M1-Q-M1	1	0.07022472
B1-L1-Q-A1	1	0.07022472
B1-L1-A1-Q	1	0.07022472
B1-G1-Q-S1	1	0.07022472
B1-G1-Q-Q	1	0.07022472
B1-G1-G2-Q	1	0.07022472
B1-A1-Q-P	1	0.07022472
B1-A1-Q-M1	1	0.07022472
A1-Q-S1-A2	1	0.07022472
A1-A2-Q-Q	1	0.07022472
A1-A2-Q-G1	1	0.07022472
A1-A2-G1-Q	1	0.07022472
Total	1424
