Opening	Count	%
M1-B1-S1-Q	63	0.043884702
B1-B2-Q-B2	63	0.043884702
L1-S1-S2-Q	62	0.043188117
G1-Q-B1-S1	62	0.043188117
A1-M1-G1-Q	62	0.043188117
M1-L1-B1-Q	61	0.042491537
L1-S1-G1-Q	61	0.042491537
L1-B1-Q-B2	61	0.042491537
L1-B1-G1-Q	61	0.042491537
L1-A1-Q-A2	61	0.042491537
A1-G1-Q-G2	61	0.042491537
S1-L1-G1-Q	60	0.041794956
A1-B1-Q-A2	60	0.041794956
Q-S1-A1-A2	59	0.04109837
Q-B1-A1-A1	59	0.04109837
Q-A1-S1-B1	58	0.04040179
B1-S1-Q-Q	58	0.04040179
A1-B1-M1-Q	58	0.04040179
B1-Q-A1-M1	57	0.039705206
A1-A2-Q-A2	57	0.039705206
S1-L1-Q-A1	56	0.039008625
L1-Q-B1-B2	56	0.039008625
L1-G1-G2-Q	56	0.039008625
Q-G1-S1-B1	55	0.03831204
L1-Q-S1-B1	55	0.03831204
S1-B1-L1-Q	54	0.03761546
L1-A1-A2-Q	54	0.03761546
G1-Q-A1-Q	54	0.03761546
G1-M1-G2-Q	54	0.03761546
B1-Q-M1-B2	53	0.036918875
B1-G1-Q-G2	53	0.036918875
Q-S1-A1-B1	52	0.036222294
B1-M1-Q-A1	52	0.036222294
B1-M1-G1-Q	52	0.036222294
Q-S1-B1-B2	51	0.03552571
L1-A1-G1-Q	51	0.03552571
G1-S1-L1-Q	51	0.03552571
G1-L1-A1-Q	51	0.03552571
L1-A1-M1-Q	50	0.03482913
G1-M1-S1-Q	50	0.03482913
A1-Q-B1-B1	50	0.03482913
Q-G1-A1-B1	49	0.034132544
L1-M1-G1-Q	49	0.034132544
L1-M1-A1-Q	49	0.034132544
B1-Q-S1-G1	49	0.034132544
A1-Q-A2-A3	49	0.034132544
Q-B1-S1-S1	48	0.033435963
M1-L1-G1-Q	48	0.033435963
B1-G1-M1-Q	48	0.033435963
S1-A1-L1-Q	47	0.032739382
Q-S1-S2-G1	47	0.032739382
Q-S1-S1-S1	47	0.032739382
Q-G1-G1-G1	47	0.032739382
B1-Q-B2-B2	47	0.032739382
S1-Q-M1-B1	46	0.032042798
B1-M1-S1-Q	46	0.032042798
B1-L1-A1-Q	46	0.032042798
A1-Q-Q-A1	46	0.032042798
A1-M1-L1-Q	46	0.032042798
Q-G1-A1-A1	45	0.031346217
Q-A1-A1-G1	45	0.031346217
G1-Q-G2-S1	45	0.031346217
A1-Q-B1-S1	44	0.030649632
P-Q-A1-A2	43	0.02995305
G1-L1-M1-Q	43	0.02995305
B1-Q-Q-A1	43	0.02995305
A1-L1-M1-Q	43	0.02995305
A1-B1-Q-B1	43	0.02995305
S1-S2-Q-Q	42	0.029256469
Q-A1-B1-A1	42	0.029256469
G1-M1-L1-Q	42	0.029256469
G1-L1-G2-Q	42	0.029256469
G1-A1-Q-Q	42	0.029256469
A1-A2-Q-G1	42	0.029256469
S1-Q-M1-M1	41	0.028559886
S1-M1-L1-Q	41	0.028559886
Q-A1-S1-A1	41	0.028559886
L1-G1-S1-Q	41	0.028559886
L1-B1-A1-Q	41	0.028559886
G1-G2-M1-Q	41	0.028559886
A1-L1-A2-Q	41	0.028559886
A1-G1-L1-Q	41	0.028559886
S1-M1-Q-M1	40	0.027863303
Q-A1-A2-S1	40	0.027863303
P-Q-S1-S1	40	0.027863303
S1-G1-L1-Q	39	0.02716672
M1-A1-L1-Q	39	0.02716672
L1-B1-S1-Q	39	0.02716672
G1-Q-M1-B1	39	0.02716672
B1-S1-L1-Q	39	0.02716672
S1-M1-Q-A1	38	0.026470138
L1-A1-Q-S1	38	0.026470138
B1-L1-M1-Q	38	0.026470138
S1-Q-Q-Q	37	0.025773555
S1-L1-S2-Q	37	0.025773555
M1-S1-L1-Q	37	0.025773555
M1-L1-A1-Q	37	0.025773555
L1-S1-M1-Q	37	0.025773555
L1-M1-Q-S1	37	0.025773555
A1-B1-L1-Q	37	0.025773555
S1-Q-L1-L1	36	0.025076972
S1-Q-G1-G2	36	0.025076972
A1-Q-S1-A2	36	0.025076972
A1-Q-M1-B1	36	0.025076972
A1-A2-L1-Q	36	0.025076972
Q-A1-M1-A2	35	0.02438039
Q-A1-G1-A2	35	0.02438039
L1-S1-A1-Q	35	0.02438039
L1-Q-M1-B1	35	0.02438039
L1-G1-A1-Q	35	0.02438039
G1-M1-Q-A1	35	0.02438039
G1-B1-L1-Q	35	0.02438039
A1-Q-G1-S1	35	0.02438039
Q-B1-A1-B2	34	0.023683807
M1-B1-L1-Q	34	0.023683807
A1-Q-Q-B1	34	0.023683807
S1-P-Q-A1	33	0.022987224
S1-L1-Q-L1	33	0.022987224
S1-B1-Q-Q	33	0.022987224
Q-A1-M1-M1	33	0.022987224
Q-A1-G1-G1	33	0.022987224
B1-M1-L1-Q	33	0.022987224
Q-S1-A1-S2	32	0.022290641
Q-S1-A1-G1	32	0.022290641
Q-Q-A1-B1	32	0.022290641
Q-G1-G1-B1	32	0.022290641
M1-Q-L1-B1	32	0.022290641
B1-A1-L1-Q	32	0.022290641
A1-S1-L1-Q	32	0.022290641
A1-Q-A2-G1	32	0.022290641
Q-Q-B1-B2	31	0.021594059
Q-B1-G1-B2	31	0.021594059
Q-B1-B1-B2	31	0.021594059
L1-A1-S1-Q	31	0.021594059
B1-L1-G1-Q	31	0.021594059
