Opening	Count	%
A1-Q-G1-G2	2	0.019648295
A1-Q-G1-B1	2	0.019648295
A1-Q-A2-G1	2	0.019648295
A1-M1-Q-M1	2	0.019648295
A1-G1-Q-G2	2	0.019648295
A1-B1-S1-Q	2	0.019648295
A1-A2-B1-Q	2	0.019648295
A1-A2-A3-Q	2	0.019648295
S1-Q-P-S2	1	0.009824147
S1-Q-P-G1	1	0.009824147
S1-Q-M1-M1	1	0.009824147
S1-Q-L1-L1	1	0.009824147
S1-Q-L1-B1	1	0.009824147
S1-Q-G1-Q	1	0.009824147
S1-Q-G1-L1	1	0.009824147
S1-Q-G1-B1	1	0.009824147
S1-P-S2-Q	1	0.009824147
S1-P-Q-S2	1	0.009824147
S1-P-Q-Q	1	0.009824147
S1-P-B1-Q	1	0.009824147
S1-M1-S2-Q	1	0.009824147
S1-M1-Q-B1	1	0.009824147
S1-L1-S2-Q	1	0.009824147
S1-L1-Q-L1	1	0.009824147
S1-L1-G1-Q	1	0.009824147
S1-G1-Q-Q	1	0.009824147
S1-G1-L1-Q	1	0.009824147
S1-B1-Q-M1	1	0.009824147
S1-B1-Q-L1	1	0.009824147
S1-B1-M1-Q	1	0.009824147
S1-A1-Q-P	1	0.009824147
Q-S1-S1-S1	1	0.009824147
Q-S1-S1-G1	1	0.009824147
Q-S1-B1-B1	1	0.009824147
Q-S1-B1-A1	1	0.009824147
Q-S1-A1-S2	1	0.009824147
Q-S1-A1-A2	1	0.009824147
Q-Q-S1-A1	1	0.009824147
Q-G1-S1-S2	1	0.009824147
Q-G1-S1-S1	1	0.009824147
Q-G1-S1-A1	1	0.009824147
Q-G1-G2-G1	1	0.009824147
Q-G1-G1-S1	1	0.009824147
Q-G1-G1-G1	1	0.009824147
Q-G1-B1-S1	1	0.009824147
Q-G1-B1-A1	1	0.009824147
Q-G1-A1-S1	1	0.009824147
Q-G1-A1-G2	1	0.009824147
Q-G1-A1-A2	1	0.009824147
